1,0,Rn,Kb1,94870.00,94870.00
1,0,Ru,La2,2554.31,2554.31
1,0,Ru,La1,2558.55,2558.55
1,0,Ru,Lb1,2683.23,2683.23
1,0,Ru,Lb2,2836.00,2836.00
1,0,Ru,Lg1,2964.50,2964.50
1,0,Ru,Ka2,19150.40,19150.40
1,0,Ru,Ka1,19279.20,19279.20
1,0,Ru,Kb1,21656.80,21656.80
1,0,S,Ka2,2306.64,2306.64
1,0,S,Ka1,2307.84,2307.84
1,0,S,Kb1,2464.04,2464.04
1,0,Sb,La2,3595.32,3595.32
1,0,Sb,La1,3604.72,3604.72
1,0,Sb,Lb1,3843.57,3843.57
1,0,Sb,Lb2,4100.78,4100.78
1,0,Sb,Lg1,4347.79,4347.79
1,0,Sb,Ka2,26110.80,26110.80
1,0,Sb,Ka1,26359.10,26359.10
1,0,Sb,Kb1,29725.60,29725.60
1,0,Sc,La2,395.40,395.40
1,0,Sc,La1,395.40,395.40
1,0,Sc,Lb1,399.60,399.60
1,0,Sc,Ka2,4086.10,4086.10
1,0,Sc,Ka1,4090.60,4090.60
1,0,Sc,Kb1,4460.50,4460.50
1,0,Se,La2,1379.10,1379.10
1,0,Se,La1,1379.10,1379.10
1,0,Se,Lb1,1419.23,1419.23
1,0,Se,Ka2,11181.40,11181.40
1,0,Se,Ka1,11222.40,11222.40
1,0,Se,Kb1,12495.90,12495.90
1,0,Si,Ka2,1739.38,1739.38
1,0,Si,Ka1,1739.98,1739.98
1,0,Si,Kb1,1835.94,1835.94
1,0,Sm,Ma1,1081.00,1081.00
1,0,Sm,La2,5609.00,5609.00
1,0,Sm,La1,5636.10,5636.10
1,0,Sm,Lb1,6205.10,6205.10
1,0,Sm,Lb2,6586.00,6586.00
1,0,Sm,Lg1,7178.00,7178.00
1,0,Sm,Ka2,39522.40,39522.40
1,0,Sm,Ka1,40118.10,40118.10
1,0,Sm,Kb1,45413.00,45413.00
1,0,Sn,La2,3435.42,3435.42
1,0,Sn,La1,3443.98,3443.98
1,0,Sn,Lb1,3662.80,3662.80
1,0,Sn,Lb2,3904.86,3904.86
1,0,Sn,Lg1,4131.12,4131.12
1,0,Sn,Ka2,25044.00,25044.00
1,0,Sn,Ka1,25271.30,25271.30
1,0,Sn,Kb1,28486.00,28486.00
1,0,Sr,La2,1804.74,1804.74
1,0,Sr,La1,1806.56,1806.56
1,0,Sr,Lb1,1871.72,1871.72
1,0,Sr,Ka2,14097.90,14097.90
1,0,Sr,Ka1,14165.00,14165.00
1,0,Sr,Kb1,15835.70,15835.70
1,0,Ta,Ma1,1710.00,1710.00
1,0,Ta,La2,8087.90,8087.90
1,0,Ta,La1,8146.10,8146.10
1,0,Ta,Lb1,9343.10,9343.10
1,0,Ta,Lb2,9651.80,9651.80
1,0,Ta,Lg1,10895.20,10895.20
1,0,Ta,Ka2,56277.00,56277.00
1,0,Ta,Ka1,57532.00,57532.00
1,0,Ta,Kb1,65223.00,65223.00
1,0,Tb,Ma1,1240.00,1240.00
1,0,Tb,La2,6238.00,6238.00
1,0,Tb,La1,6272.80,6272.80
1,0,Tb,Lb1,6978.00,6978.00
1,0,Tb,Lb2,7366.70,7366.70
1,0,Tb,Lg1,8102.00,8102.00
1,0,Tb,Ka2,43744.10,43744.10
1,0,Tb,Ka1,44481.60,44481.60
1,0,Tb,Kb1,50382.00,50382.00
1,0,Tc,La2,2420.00,2420.00
1,0,Tc,La1,2424.00,2424.00
1,0,Tc,Lb1,2538.00,2538.00
1,0,Tc,Lb2,2674.00,2674.00
1,0,Tc,Lg1,2792.00,2792.00
1,0,Tc,Ka2,18250.80,18250.80
1,0,Tc,Ka1,18367.10,18367.10
1,0,Tc,Kb1,20619.00,20619.00
1,0,Te,La2,3758.80,3758.80
1,0,Te,La1,3769.33,3769.33
1,0,Te,Lb1,4029.58,4029.58
1,0,Te,Lb2,4301.70,4301.70
1,0,Te,Lg1,4570.90,4570.90
1,0,Te,Ka2,27201.70,27201.70
1,0,Te,Ka1,27472.30,27472.30
